t,A,B,C,D,E
633.0,0.7927768939461375,-0.06590352304533986,-0.700287545602574,0.6226475684219723,3
634.0,0.420959154526665,0.37207630297267885,-0.9000977414520248,0.5905973779069784,3
635.0,-0.36764089797034205,0.3954421919799304,-0.8500079266940812,0.5384861281630241,3
636.0,-0.5655043746137367,0.501042708893586,-0.8500181103101444,0.46631303032165594,3
637.0,-0.5647430829840409,0.4861802427578066,-0.850128291281861,0.45407730169918137,3
638.0,-1.1574140045126324,0.4486799183843011,-0.9003384585912259,0.46177816587493303,3
639.0,-1.135835957566418,0.38694515448128675,-0.950648591221683,0.5494148527689112,3
640.0,-0.892895821920165,0.5999984490142939,-1.051058658160228,0.5769865987187891,3
641.0,-0.8223321164131824,0.5875063499191578,-0.9515686184005085,0.584492646556282,3
642.0,-0.7189846244438445,0.5497879732794501,-0.9521784209469256,0.5119322456828616,3
643.0,-0.7790001155216164,0.5878068513678714,-0.752888004819733,0.4393046521448143,3
644.0,-1.1999859614070618,0.40314631879688767,-0.8036972990611344,0.3866091287076385,2
645.0,-1.5811055226493882,0.4979690655501094,-0.8046062227423801,0.39384494492976363,2
646.0,-1.723111502761189,0.3749618901296318,-0.8056146849718596,0.46101137723559815,2
647.0,-1.6283159403047103,0.43726706412427563,-0.7067225849041902,0.38810770898788316,2
648.0,-1.70049803521039,0.4884020615204443,-0.5579298117503021,0.3951332305593579,2
649.0,-1.54475348400159,0.23216970330525483,-0.4592362447885165,0.3420872394037183,2
650.0,-0.7672913304546966,0.1725610127567745,-0.6606417533766182,0.3089690401258759,3
651.0,-0.5751864306173657,0.2136532630253292,-0.6621461969649199,0.27577794455149296,3
652.0,-0.5760974006240982,-0.14049417857562163,-0.5137494251103163,0.3025132717958019,3
653.0,-0.37796129183893357,-0.4859435488661687,-0.5154512774913292,0.34917434833168925,3
654.0,0.21132283433553806,-0.5189792806664968,-0.3172515839241378,0.3357605080570537,3
655.0,-0.21579118289071075,-0.7362029185702026,-0.2691501643796005,0.3022710923614107,3
656.0,0.1338042379224459,-0.9346199339600498,-0.42114682900125266,0.28870545019175586,3
657.0,-0.14585480057720546,-1.0117162215388391,-0.37324137812429636,0.19506293811766695,2
658.0,0.5404340872332042,-1.26552232323851,-0.12543360229556502,0.24134292039564986,3
659.0,0.5892308356970101,-0.9946637388797183,-0.027723282294467966,0.22754476903271037,3
660.0,0.5985900724399912,-1.1983960383744268,0.019889810845085856,0.17366786384915311,3
661.0,0.5681386742279867,-1.3766238785150282,-0.032594084188205086,0.23971159254059815,3
662.0,1.099090642212774,-1.3299034385578938,-0.13517471900690917,0.2656753507392131,3
663.0,0.3941987035371325,-1.2594282123833003,-0.08785183554969318,0.2515585420741482,3
664.0,0.2576445687903848,-1.3669985201771717,0.05937483389286416,0.35736057823117284,3
665.0,0.2948722204034305,-1.3549755184719783,0.056505566651509104,0.4630808790115054,3
666.0,-0.2876291217514359,-1.0262208833800965,0.25354064965057427,0.3887188723898354,3
667.0,-0.8825837050787377,-0.8840237078377331,0.20048037937928886,0.374273994571523,2
668.0,-1.0822193055560045,-0.5320164803008653,0.14732506186212996,0.41974569004897944,3
669.0,-1.6785770817788035,-0.3740822912538488,-0.055924987371780976,0.46513341165721733,2
670.0,-1.4638288688518717,-0.01425563798070685,-0.05926944332022688,0.41043662062856434,3
671.0,-1.8305892626204765,0.04338063841601503,-0.012707971540402416,0.43565478664654333,2
672.0,-1.972210052427871,0.09479965096004367,-0.11624022818234865,0.5007873878989012,2
673.0,-1.6830452642947054,0.5361333353738567,-0.1698658600233474,0.54583391112979,3
674.0,-1.1586762480845945,0.8637712614564368,-0.22358450450323383,0.5707938516910911,3
675.0,-1.196087835141185,0.9744528630870462,-0.42739578976065973,0.6556667135928822,3
676.0,-0.9937885435476309,0.8653507307993659,-0.3312993346702753,0.680452009553034,3
677.0,-0.7518700388039337,0.6341428391813029,-0.4352947488808424,0.7051492610459383,3
678.0,-1.0720034794127358,0.5790718640201334,-0.5893816328542704,0.8097579983503597,3
679.0,-1.5573728930634427,0.49899007391091355,-0.5435595779055653,0.8342777605964082,3
680.0,-1.8125482394960994,0.2933886495524435,-0.5978281662437066,0.8387080958116264,2
681.0,-1.6433032206277738,0.5624106817567666,-0.5521869710134155,0.8630485609661847,3
682.0,-1.2563851012772511,0.5068475161323948,-0.456635556337848,0.887298722017184,3
683.0,-1.0592457170087788,0.2281185378178726,-0.561173477362179,0.8714581539520614,3
684.0,-0.6597443929638098,-0.07176508732652453,-0.6158002802980873,0.9355264408310893,3
685.0,-0.26583461736923925,-0.09025178882203844,-0.520515502469136,1.0395031758289708,3
686.0,0.31475303893971324,-0.3243147725447313,-0.5753186723570347,1.143387961275519,3
687.0,0.07481911598326307,-0.4705293414927967,-0.580209309648801,1.187180408695427,3
688.0,0.4079822843874269,-0.7251603811551779,-0.6351869252847773,1.1708801388471133,3
689.0,0.7089337488486211,-0.8842577746300097,-0.6402510215075518,1.1744867817606461,3
690.0,0.9736488930495181,-1.1437573100722034,-0.5454010919117195,1.1779999767747389,3
691.0,0.5995477284112924,-1.5995845027459283,-0.5506366214945327,1.101419372572818,3
692.0,0.3855977500965645,-1.6477586795023986,-0.40595708670739594,1.1047446272181538,3
693.0,0.7323550997190464,-1.8844946668000944,-0.36136195550822175,1.1479754081880522,3
694.0,0.6419423937323752,-2.006299484602811,-0.31685068741463496,1.1111113924071088,3
695.0,0.5179641014104721,-2.010061576067972,-0.07242273355801596,1.0741522662795147,3
696.0,0.16536284603205154,-1.893130293614315,-0.22807753673839776,1.037097725720417,3
697.0,0.3902223580879855,-1.6533836108627018,-0.18381453148017057,1.0599474761863261,3
698.0,-0.4004750638551867,-1.58928233071935,-0.23963314408864517,1.06270123270457,3
699.0,-0.39912691536513434,-1.5999094048324398,-0.4455327927074064,1.0653587199017918,2
700.0,-1.1978135740042681,-1.2849933599895902,-0.5015128873765098,1.0879196720314863,2
701.0,-1.3886140296847094,-1.0449152330186695,-0.5575728300914716,1.0903838330005748,2
702.0,-1.7639216703440814,-0.9806988370369413,-0.6637120148630706,1.012750956395014,1
703.0,-1.9167475335645745,-0.7939846077014432,-0.6199298277779468,1.0350208055044363,2
704.0,-2.440998934449503,-0.6869876975693769,-0.7262256470599865,1.057193153345823,1
705.0,-1.9317223617435202,-0.7624413890663431,-0.7325988431325127,1.0392677826862,1
706.0,-1.985300958694768,-0.8235272716025706,-0.9390487786812256,1.0612444860643622,1
707.0,-1.9995987157198258,-0.7737939664930633,-1.0955748087179464,1.1431230658116187,1
708.0,-1.3740456263652963,-0.7170664758885983,-1.1521762806451101,1.1649033340715607,2
709.0,-1.3096604116662958,-0.5573484714386554,-1.1588525343210248,1.1665851128188456,2
710.0,-1.6090099069535975,-0.5987200187645194,-1.2656029021258877,1.1681682338770003,2
711.0,-1.276106730229034,-0.545233350415357,-1.3724267090285402,1.1296525389352379,2
712.0,-0.9162493117484245,-0.4008093498320402,-1.4793232726539831,1.0910378795642899,2
713.0,-1.3358106623273174,-0.26913739068098663,-1.5862919033515963,1.1123241172312475,2
714.0,-1.1419843015110185,0.046418909794588625,-1.693331904264122,1.0135111233134158,2
715.0,-1.1424974746508758,0.04290761583439395,-1.700442571397332,0.9545987791111761,2
716.0,-1.145303092016663,0.3178638816390431,-1.5076231936904394,0.9755869758598548,2
717.0,-1.1582626713612019,0.16937291692384793,-1.3648730530871993,0.9764756147406004,2
718.0,-0.9888329240158176,0.3961189010662335,-1.1721914246077132,0.977264606890266,3
719.0,-0.6437684793406651,0.4974185963136173,-1.129577576420929,0.9979538734102933,3
720.0,-0.12885259896765655,0.3732388013878134,-1.1370307699178168,0.9985433453746051,3
721.0,0.5513333835907991,0.22419719962606843,-1.2945502597852427,0.9990329638364959,3
722.0,0.39359270625157416,0.35154657999259864,-1.3021352940804811,0.9794226798345278,3
723.0,0.9962406231772022,0.35714283404172165,-1.2597851143064287,0.9997124543974261,3
724.0,0.9591715702758352,0.04339754636407367,-1.2674989554874339,0.9599022585479751,3
725.0,0.4838633737085002,-0.08678361038662408,-1.2252760462458077,0.8999920733059189,3
726.0,-0.2266816663764406,-0.23007510216035232,-1.1331156088789553,0.9399818896898555,3
727.0,0.03194353192418331,-0.08281648571890596,-1.1910168594371466,0.939871708718139,3
728.0,-0.7346248641798727,-0.5411059162442419,-1.148979007801911,0.8796615414087742,2
729.0,-1.1197462983729385,-1.0008998216549065,-1.1570012577650435,0.8793514087783169,1
730.0,-1.1160405632581516,-0.8581161974066756,-1.2150828071082382,0.9189413418397719,2
731.0,-1.1156820259369662,-1.0087388830671853,-1.1232228476832915,0.8984313815994914,2
732.0,-1.110711611297389,-1.2489201568741222,-0.9814205654929304,0.8978215790530745,1
733.0,-1.2933541052225754,-1.27507902745474,-0.8396751407722053,0.9371119951802669,1
734.0,-1.2563281278414693,-1.2839927118018857,-0.6979857480704672,0.8963027009388657,2
735.0,-1.3931364191664783,-1.1728789626622005,-0.9563515563339131,0.81539377725762,1
736.0,-1.298324864346041,-1.3394671422475852,-0.9647717289886839,0.7543853150281403,1
737.0,-1.7676999320121523,-1.482056226661295,-0.9732454240245366,0.7132774150958097,1
738.0,-1.1984958571426678,-1.2995582592903145,-1.2317717940790232,0.732070188249698,1
739.0,-1.3894849033847916,-1.0915261431283996,-1.1903499865222495,0.6907637552114834,1
740.0,-1.3410263090291439,-1.058165062062812,-1.0989791435421155,0.6093582466233819,1
741.0,-1.6550519653127331,-1.0003272393630194,-1.1076584022301108,0.70785380303508,1
742.0,-1.1349893980118266,-0.9194901672680518,-0.9663868946676,0.7662505748896837,2
743.0,-0.9856251228053606,-0.9177188638071352,-0.9751637480126127,0.804548722508671,2
744.0,-0.6129138219995635,-0.9976131210194572,-0.8839880845871304,0.9027484160758618,2
745.0,-0.42374095013558366,-1.0622410921402121,-0.8928590219648441,0.9408498356203996,2
746.0,0.3743517673549321,-1.0150609142968723,-0.801775673059415,0.9988531709987474,3
747.0,0.17346699894330034,-0.8598323688980732,-0.5607371462131578,1.0567586218757037,3
748.0,0.16566664869057002,-0.8005208363885855,-0.6197425452862313,1.074566397704435,3
749.0,0.14328832308241013,-0.6411959988879136,-0.4287909697462279,1.052276717705532,3
750.0,0.2992508064783751,-0.5859278783972841,-0.33788151475824346,1.0098898108450864,3
751.0,-0.1726636331664122,-0.13868286632434845,-0.2970132712753522,1.0874059158117948,3
752.0,0.12243863705400937,-0.10322240029621521,-0.3061853261295124,1.1648252809930908,3
753.0,0.3807661897385406,-0.18300687660567394,-0.5153967621228834,1.1421481644503062,3
754.0,0.5999936894248855,0.21889274711138862,-0.7246466581195372,1.139374833892864,3
755.0,0.5793545963764285,0.3998734008192355,-0.48393408913758895,1.1565055666515092,3
756.0,0.5196717261025812,0.4578663986341376,-0.5932581264416714,1.0735406496505742,3
757.0,0.22332444630099024,0.5913902843015093,-0.7526178376358258,0.9904803793792889,3
758.0,-0.30584618102408423,0.5995886756378026,-0.7120122867567324,0.8873250618621298,3
759.0,-0.8626905305827021,0.6822521411843889,-0.6214405343673077,0.8240750126282196,3
760.0,-1.0409557131088838,0.6398235502249077,-0.7309016376506496,0.8407305566797726,3
761.0,-1.233534858323674,0.2733867594975602,-0.6903946505043085,0.8972920284595975,3
762.0,-1.6327504434259406,0.28463892560512993,-0.7499186236349167,0.8937597718176507,2
763.0,-2.0306603716988154,0.375847150414287,-0.7594726046530911,0.8701341399766527,2
764.0,-2.2193745988429803,0.04979056695616946,-0.7690556381686983,0.9264154954967663,2
765.0,-1.9913696841443247,0.10968934526909385,-0.8786667658863673,0.9626042102393404,2
766.0,-2.1397887263138102,-0.04087756824027544,-0.8383050267013373,0.9387006653297247,2
767.0,-1.8587147265034698,-0.4980638765334152,-0.897969456795559,0.9747052511191576,2
768.0,-1.3434064803784698,-0.5578541872642065,-1.0076590897340763,0.9706183671457305,2
769.0,-1.3904875949720743,-0.9161665877160935,-1.2673729565616716,0.886440422094434,1
770.0,-1.7980810948185004,-1.168956919030856,-1.3771100858997523,0.9421718337562934,1
771.0,-1.5658842510415374,-1.1123220859988527,-1.4368695040435056,0.8978130289865844,1
772.0,-1.2951806501995669,-1.4425997633171084,-1.4466502350592427,0.8733644436621519,1
773.0,-1.788789021740023,-1.5564619512758966,-1.20645130088202,0.808826522637821,0
774.0,-1.0509508641514196,-1.45099999095314,-1.016271721413417,0.8041997197019127,1
775.0,-1.0871613498033414,-1.5237988671668075,-1.2761105146195664,0.8394844975308648,1
776.0,-0.7039502497651173,-1.3729989010839991,-1.2859666966293466,0.7946813276429653,1
777.0,-1.1086216124392632,-1.297343256522448,-1.2458392818327697,0.8097906903511989,1
778.0,-0.5089625742007475,-1.3962100463753138,-1.3057272829795445,0.8448130747152218,2
779.0,-0.712932910843666,-1.3696282189867697,-1.365629711277791,0.7597489784924482,1
780.0,-0.3283477064386614,-1.1182768186539993,-1.2255455764929382,0.6945989080882805,2
781.0,-0.16256579059304233,-1.2434676391464259,-1.0854738870467229,0.6293633785054673,2
782.0,-0.022196365136532004,-0.8471117133655663,-1.1454136501163648,0.6240429132926042,2
783.0,-0.11283551610070552,-0.9316704951815713,-1.15536387173384,0.5786380444917782,2
784.0,-0.2388431154285362,-0.8000929805277137,-1.2653235568852785,0.5531493125853659,2
785.0,-0.2031690066382824,-0.7557403740216062,-1.275291709610467,0.5875772664419829,2
786.0,-0.4072354038712548,-0.5023002255370583,-1.4352673331024342,0.6019224632616023,2
787.0,-0.45088019270203195,-0.3436922301448476,-1.4952494298071508,0.6561854685198284,2
788.0,-0.13236339312903866,-0.08396809780398291,-1.305237001523258,0.5503668559113548,3
789.0,-0.24843652708633546,0.27279194932462225,-1.215229049501914,0.5644672072925936,3
790.0,-0.3944721250130101,0.2225834079209461,-1.0752245745466422,0.5384871126234902,3
791.0,-0.5646482084617308,0.5615797902781983,-1.0352225771132697,0.5124271699085283,3
792.0,-0.5521803940070351,0.6862303735890545,-1.1952220574098715,0.4662879851369294,3
793.0,-0.9495923652033164,0.7933509046981388,-1.4552220154967506,0.42007017222205334,2
794.0,-0.5490139297284236,0.680204943228415,-1.7152214513864334,0.4137743529400123,3
795.0,-0.9424947791159071,0.7445737651362343,-1.5252193651436587,0.3674011568674874,2
796.0,-0.92232144246484,0.6848130409782502,-1.5352147569853891,0.38095122131877435,2
797.0,-1.0813247981833023,0.7998948410194626,-1.445206627380763,0.39442519128205344,2
798.0,-1.213165884242947,0.7894338941436458,-1.4551939771510747,0.32782371935488974,2
799.0,-1.9125886125911449,0.6536974297709366,-1.415175807569664,0.36114746567897515,2
800.0,-1.3756293127952373,0.793598351366514,-1.6251511204618094,0.4543970978741134,2
801.0,-1.1997747510745211,0.8106719159260696,-1.7851189183045342,0.4475732909714598,2
802.0,-0.7840623250001313,0.40703651517071365,-1.595078204326361,0.42067672734601813,2
803.0,-1.1291184394162217,0.4853395603126306,-1.7550279826069866,0.47370809664840374,2
804.0,-0.4371335336555805,0.448689852788706,-1.7649672581768763,0.42666809573587794,2
805.0,-0.7117747556357235,0.10057816858100138,-1.8248950371167523,0.39955742860266796,2
806.0,-0.7580397642437784,-0.15521191516821917,-1.9348103266569956,0.47237680630956036,1
807.0,-0.7820574884477651,-0.3147006732737237,-1.9447121352769146,0.5651269469128005,1
808.0,-0.5908437862394371,-0.47381389631140264,-2.004599472803899,0.5978085753922867,1
809.0,-0.7920217445161634,-0.8284869680631544,-1.8644713505124353,0.6104224235790721,1
810.0,-0.7935177706621889,-1.2747686978991664,-1.9243267812229796,0.6429692300821834,1
811.0,-0.6032455916995318,-1.7089222556544015,-1.9341647794006733,0.6554497402147588,0
812.0,-0.22879075896490397,-1.527520630574161,-1.943984361253899,0.6678647059195175,1
813.0,0.5228917638846731,-1.7275341757884812,-1.7537845448326506,0.7202148856935713,2
814.0,0.8457548733250247,-1.7064080019541414,-1.5635643501267387,0.6925010445125663,2
815.0,1.3349004048997504,-1.562127243009754,-1.623322799163784,0.7047239537541925,3
816.0,1.386774407579963,-1.4932685268022614,-1.6830589161070144,0.6968843911210447,3
817.0,0.9993088285766699,-1.5990363357452626,-1.9427717273528493,0.6689831405628537,2
818.0,0.9720039600793885,-1.4792833286604126,-1.702460261628258,0.7010209921980904,2
819.0,0.7059483610296178,-1.234514104671659,-1.7121235500878869,0.7729987422349565,2
820.0,0.803775459710974,-1.0658723130020047,-1.6717606264109426,0.6649171928917632,2
821.0,0.2695585672737749,-0.8751114379586035,-1.731370526897825,0.6767771523167084,2
822.0,0.30864848767363257,-0.9645500054165059,-1.8909522905664908,0.6485794345070697,2
823.0,-0.47253980199695944,-0.7370123550705883,-1.8505049592485594,0.6003248592277948,1
824.0,-0.2667828964014959,-0.8957564914544633,-1.8100275776851231,0.5920142519295328,1
825.0,-0.6663369363356237,-0.7443908568031308,-1.9195191936222735,0.6236484436660885,1
826.0,-0.463246331956386,-0.48678215183273044,-1.8789788579063271,0.6352282710113161,2
827.0,-0.4496609270438585,-0.4269565591955045,-1.9884056245787383,0.5467545759754648,2
828.0,-0.01814895995722765,-0.46899689289960844,-1.9977985509706948,0.49822820592097683,2
829.0,-0.16199334451892455,-0.316938301056372,-2.0071566977973876,0.5496500134777502,2
830.0,-0.475459459043705,-0.27466518627367853,-1.8664791292519283,0.5410208564578847,2
831.0,-0.954023767608505,0.05418802309172743,-2.0257649130989424,0.5523415977698891,2
832.0,-0.9945541591548367,0.2663297159811151,-1.9350131207677828,0.5636131053324,2
833.0,-1.3954348148728055,0.4588951842643775,-1.8942228274453894,0.5548362519873873,2
834.0,-1.3566306257980056,0.5295198029503457,-1.9033931121687695,0.5860119154128712,2
835.0,-1.4796885924951524,0.6763994355566594,-1.9125230579170927,0.5571409780351558,2
836.0,-0.967676151027385,0.6983365215578479,-1.9716117517033922,0.5482243269405865,2
837.0,-1.4250588839603557,0.9947706685877933,-1.730658284665865,0.4592628537868406,2
838.0,-1.4575224916771754,0.8657929679055181,-1.83966175215875,0.45025745471376877,2
839.0,-1.4717461214465632,0.8121436674295052,-2.098621253842803,0.38120903025377206,1
840.0,-0.6751360908983532,0.7351932617839064,-2.0575358937753214,0.43211848524175656,2
841.0,-0.27553062151164387,0.43690748241960514,-1.9664047804997409,0.4029867287246478,2
842.0,0.31911264654054444,0.21979708215265303,-1.9252270271347798,0.3538146738704876,3
843.0,1.101033900393376,0.08685369689580352,-1.9340017514631265,0.36460323787711824,3
844.0,0.8629805137414022,0.1414734230229976,-1.9927280760196602,0.33535334188046273,3
845.0,0.9984961861625554,-0.012629937383862866,-1.8514051281791977,0.3660659108624127,3
846.0,0.5021783354418512,-0.27151974721812544,-1.7100320402437543,0.35674187355832854,3
847.0,0.16989348147543726,-0.4311370974487068,-1.7186079495293107,0.30738216236417415,2
848.0,-0.40105796492152646,-0.4874044937099781,-1.6271319984520862,0.3579877132432676,2
849.0,0.18816592208681027,-0.5363300176617919,-1.8356033346142915,0.40855946563269224,2
850.0,-0.26200524788055846,-0.3741093022730026,-1.99402111088937,0.3390983623493522,2
851.0,0.050428691398668346,-0.5972227160255147,-1.952384485506709,0.2896053494956915,2
852.0,-0.07104127756523115,-0.5025252734262882,-1.960692622135816,0.22008137636508496,2
853.0,-0.021572530430353454,-0.8873269750243198,-2.168944689969952,0.17052739534690897,1
854.0,-0.7951638611737619,-0.9494615246120657,-2.177139863809211,0.24094436183130175,0
855.0,-0.584894731237859,-1.2873416682005692,-2.3352773241430365,0.29133323411363277,0
856.0,-0.983201169563601,-1.4999997411103505,-2.093356257232177,0.2016949732986626,0
857.0,-0.5821773242470397,-1.7871123873848354,-2.201375855190056,0.13203054320444108,0
858.0,-0.373890643906567,-1.6490088200583712,-2.309335316063561,0.10234091026592373,0
859.0,-0.35069812347366885,-1.5866624112666357,-2.0672338439132374,0.15262704343833,0
860.0,-0.9055510066863,-1.7016658270337173,-2.125070648892882,0.12288991410024763,0
861.0,-1.2322757977573198,-1.3961903419285089,-2.232844947328528,0.053130495956496215,0
862.0,-1.9258203791698953,-1.3729303729151217,-2.3405559617968117,0.08334976494075563,0
863.0,-2.58245542366013,-1.1350346493042727,-2.398202921202709,-0.006451300882019839,0
864.0,-2.5999230707264,-0.9860257770987304,-2.3557850608566535,-0.01627172141341693,0
865.0,-2.7775269404025313,-0.5297102524968922,-2.413301622550998,-0.04611051461956639,0
866.0,-2.71615989572945,-0.3700812232982167,-2.4707518546358367,0.044033303370653476,0
867.0,-2.2182684471233802,-0.11121648221266064,-2.4281350120941703,0.05416071816723034,0
868.0,-1.8877552177258896,0.1428257021207956,-2.4354503566164047,-0.015727282979542734,0
869.0,-1.3298233581347807,0.08811025536477085,-2.2426971566741845,-0.10562971127779097,0
870.0,-1.1507691132091307,0.32092582066231984,-2.1998746875935438,-0.07554557649293825,1
871.0,-0.9577308106557526,0.23787956685569256,-2.106982231627369,-0.10547388704672289,1
872.0,-0.7584042784299132,0.23598385982834025,-2.1640190780271817,-0.09541365011636471,1
873.0,-0.36073603636015533,0.41273258291271486,-2.1209845231142057,-0.10536387173383988,2
874.0,-0.3726064934796466,0.46616515672633807,-2.2278778703497366,-0.13532355688527853,2
875.0,-0.2015157809859004,0.19491662302154522,-2.0846984304047953,-0.18529170961046526,2
876.0,0.14571525432194177,0.2982525131352889,-2.3414455212290606,-0.2752673331024341,2
877.0,0.06321697568051421,0.17608761030934295,-2.3981184681190717,-0.26524942980714894,1
878.0,0.3463049602574072,0.1289881265893127,-2.3547166037857012,-0.235237001523258,2
879.0,-0.008333247693185997,-0.04184276130739606,-2.3612392684208814,-0.3052290495019139,1
880.0,0.5974939203271522,-0.33459564766204375,-2.3176858097635824,-0.2752245745466423,2
881.0,0.36355415351813536,-0.34690111980763927,-2.124055583165043,-0.22522257711326976,2
882.0,0.29120052327932067,-0.27589028580201913,-2.0803479516532315,-0.19522205740987142,2
883.0,0.18331754052322624,-0.4182680615154623,-2.0365622859965424,-0.22522201549675058,1
884.0,0.44420615932792845,-0.7703973449823762,-1.84269796476672,-0.2552214513864317,1
885.0,-0.32058768852967806,-0.8283919277467775,-1.8987543744010005,-0.28521936514365875,1
886.0,-0.10449419237259783,-1.0882157697409949,-1.8047309092634671,-0.2952147569853874,1
887.0,-0.5001815802430949,-0.9457861016778343,-1.8606269717056154,-0.26520662738076484,1
888.0,-1.099848413514089,-1.3970777211607652,-1.8664419721261123,-0.23519397715107454,0
889.0,-1.095534605628138,-1.23822581822322,-2.0721753290297626,-0.24517580756966395,0
890.0,-0.8794387656291728,-1.0656247035735023,-2.2278264690856537,-0.3151511204618093,0
891.0,-1.2442292150011105,-0.9760199174899322,-2.183394827184489,-0.3851189183045343,0
892.0,-1.3833362785537813,-1.1665913664044263,-2.1388798464951,-0.35507820432636095,0
893.0,-1.4912141966411019,-1.4350253634144974,-1.9942809785201252,-0.40502798260698664,0
894.0,-1.563562217097357,-1.17957373241758,-1.8995976831508636,-0.4749672581768746,0
895.0,-1.5974960526543551,-1.2990984660269662,-1.9048294287212837,-0.5048950371167523,0
896.0,-1.3916628683728454,-0.9931007964635316,-1.9099756920611861,-0.6148103266569955,0
897.0,-0.9462952149024558,-0.9617339367947622,-1.7650359585485265,-0.6847121352769145,0
898.0,-0.8632017574211289,-0.7057991670405495,-1.8200097221608729,-0.734599472803899,0
899.0,-0.9456951698621001,-0.8267253651279335,-1.8248964855260088,-0.7644713505124355,0
900.0,-0.5984600690578581,-0.7265325055853976,-1.8296957599716699,-0.8143267812229795,0
901.0,-0.8273662538502132,-0.8077800584183865,-1.8344070655744116,-0.8241647794006733,0
902.0,-0.6392346947337862,-0.8735016063391301,-1.7390299312075992,-0.7539843612538973,0
903.0,-0.44156560328703137,-0.727127350581964,-1.6435638945885218,-0.7437845448326488,1
904.0,-0.24223942240509658,-0.6723964849266394,-1.7480085023246206,-0.7935643501267388,1
905.0,-0.04920265790957862,-0.21326167637333002,-1.6023633099588237,-0.8633227991637837,1
906.0,0.12984892356184763,-0.15378809255145923,-1.6066278820139979,-0.8530589161070146,1
907.0,0.2877771004858055,-0.09804955525148684,-1.4108017920364917,-0.8427717273528494,2
908.0,0.21828577481956224,0.14997552711773354,-1.4148846226387806,-0.8124602616282581,2
909.0,0.316171977561332,0.4865057896953989,-1.3188759655412068,-0.862123550087887,2
910.0,0.3775332947055968,0.4080535077723982,-1.2727754216128067,-0.8917606264109426,2
911.0,0.9999234441746491,0.41151369223005774,-1.426582600911222,-0.9413705268978232,3
912.0,0.782449801365354,0.5942434078324246,-1.5302971227216964,-1.0109522905664907,3
913.0,1.125808985275245,0.6541292881518612,-1.5339186155951432,-0.9805049592485593,3
914.0,0.632259086501419,0.5896415224301419,-1.6374467173852933,-0.9300275776851231,2
915.0,0.30552964429420604,0.2998729352569972,-1.6408810752849077,-0.9395191936222738,2
916.0,-0.0493270384034975,0.18456216075901788,-1.4442213458610589,-1.008978857906327,2
917.0,-0.02613731433101224,0.14410031930412903,-1.6974671950894722,-0.998405624578738,1
918.0,-0.01785231574424731,-0.020478973837662284,-1.55061829838793,-0.9877985509706948,1
919.0,0.18317102947152453,-0.40752601264415134,-1.5536743406487283,-0.937156697797386,1
920.0,-0.015134707364620942,-0.6148171427960267,-1.7066350162701884,-0.9264791292519284,1
921.0,-0.6048637023149935,-0.6396115658897732,-1.759500029187214,-0.9757649130989423,0
922.0,-0.5784520590753348,-0.6787213543204514,-1.8622690929009016,-0.9450131207677827,0
923.0,-0.9289793576513949,-0.8285928882734581,-2.014941930507187,-0.8742228274453894,0
924.0,-0.8504445496652635,-0.9853976344823099,-1.9675182747245379,-0.8433931121687694,0
925.0,-1.1380052012169504,-0.9451299477696421,-2.0699978679206787,-0.9125230579170927,0
926.0,-0.7881705454427086,-1.0037093969887056,-2.172380462138356,-0.8416117517033922,0
927.0,-1.3989406483741416,-1.2570850014048518,-2.2746658191201337,-0.8506582846658632,0
928.0,-1.7698861399944006,-1.3013387147534825,-2.526853710332219,-0.8396617521587484,0
929.0,-1.9021653318657916,-1.1327855134293885,-2.678943916987313,-0.848621253842803,0
930.0,-1.7984780389030324,-1.1480675320111868,-2.6309362300664914,-0.8575358937753214,0
931.0,-2.062957946272352,-1.3442398413884398,-2.6828304503401075,-0.8464047804997409,0
932.0,-1.3010078124085915,-1.5188456782515731,-2.5846263883877127,-0.9152270271347798,0
933.0,-0.7190840780856532,-1.3699792041750332,-2.836323864616998,-0.9040017514631264,0
934.0,-0.9244394684975019,-1.4963341910855692,-2.8879227092817557,-0.9127280760196603,0
935.0,-0.32483384999180676,-1.5972373894242864,-2.989422762498851,-0.8614051281791975,0
936.0,-0.12822486868640764,-1.5726657265983126,-2.990823874264213,-0.8900320402437529,0
937.0,-0.5424507042304872,-1.6232468963801687,-2.7921259044678326,-0.9586079495293107,0
938.0,-0.37491758631657535,-1.750243324198441,-2.943328722907774,-0.9471319984520861,0
939.0,0.3676954683253796,-1.7555199179332108,-3.1444322093031953,-0.8556033346142913,0
940.0,0.47970292724834696,-1.6414964280363205,-2.9954362533063774,-0.8040211108893699,0
941.0,0.556639406525053,-1.31108563395772,-2.9963407545137564,-0.7323844855067089,0
942.0,0.5954376915138138,-0.9676189359324598,-2.897145622475965,-0.720692622135816,0
943.0,0.5945510170272068,-1.0147612529183627,-2.747850776706878,-0.6489446899699518,0
944.0,0.5540147319789499,-0.6564174006534224,-2.7984561466916604,-0.6371398638092098,1
945.0,-0.12455510986572482,-0.4966323414459942,-2.6989616718938167,-0.5652773241430364,0
946.0,0.3619738231460371,-0.33948785386026487,-2.5993673017612497,-0.5133562572321768,1
947.0,0.6181252643764303,0.011001738085764545,-2.649672995731309,-0.461375855190056,1
948.0,0.24963400192318186,0.05099211256640601,-2.499878723234854,-0.509335316063561,1
949.0,-0.1367827492845758,0.0769071548148973,-2.249984463699305,-0.5172338439132372,1
